ward_no,Areaname,latitude,longitude
38,Grand Boulevard,41.939196013,-87.771382466
38,Grand Boulevard,41.955886232,-87.73814051
38,Grand Boulevard,41.949614462,-87.764420367
38,Grand Boulevard,41.945040017,-87.760590396
38,Grand Boulevard,41.951653324,-87.798660777
38,Grand Boulevard,41.94151733,-87.750407376
38,Grand Boulevard,41.947817788,-87.75797029
38,Grand Boulevard,41.957409504,-87.759751698
38,Grand Boulevard,41.947818285,-87.758069537
38,Grand Boulevard,41.940639699,-87.747813067
38,Grand Boulevard,41.946108235,-87.748215165
38,Grand Boulevard,41.952441746,-87.735404344
38,Grand Boulevard,41.952572344,-87.73677069
38,Grand Boulevard,41.966624196,-87.780370915
38,Grand Boulevard,41.949861554,-87.802252597
38,Grand Boulevard,41.952345957,-87.762962343
38,Grand Boulevard,41.96665273,-87.778322543
38,Grand Boulevard,41.941396215,-87.760145177
38,Grand Boulevard,,
38,Grand Boulevard,41.9440397,-87.76749876
38,Grand Boulevard,41.951500778,-87.806025473
38,Grand Boulevard,41.944042082,-87.767425223
38,Grand Boulevard,41.959997521,-87.764761866
38,Grand Boulevard,41.953515915,-87.738802242
38,Grand Boulevard,41.948951446,-87.766859805
38,Grand Boulevard,41.967624803,-87.777883882
38,Grand Boulevard,41.943217808,-87.760580975
38,Grand Boulevard,41.952901742,-87.787536961
38,Grand Boulevard,41.947785049,-87.760753301
38,Grand Boulevard,41.951323971,-87.767724759
38,Grand Boulevard,41.940481861,-87.760039423
38,Grand Boulevard,,
38,Grand Boulevard,41.955111071,-87.75834954
38,Grand Boulevard,41.951579216,-87.79865772
38,Grand Boulevard,41.946901942,-87.758114534
38,Grand Boulevard,41.964970189,-87.773167328
38,Grand Boulevard,41.949540627,-87.803472045
38,Grand Boulevard,41.956546673,-87.74061599
38,Grand Boulevard,41.949354468,-87.80714966
38,Grand Boulevard,41.949776876,-87.804716285
38,Grand Boulevard,41.952934035,-87.785099313
38,Grand Boulevard,41.953164965,-87.768763578
38,Grand Boulevard,41.945012836,-87.762847593
38,Grand Boulevard,41.953200786,-87.765454599
38,Grand Boulevard,41.942454783,-87.766637963
38,Grand Boulevard,41.949598744,-87.807158679
39,Kenwood,41.992804707,-87.736159712
39,Kenwood,41.989001519,-87.713941255
39,Kenwood,41.96891909,-87.719493509
39,Kenwood,41.955914068,-87.729283695
39,Kenwood,41.986066128,-87.728520584
39,Kenwood,41.969167819,-87.712166127
39,Kenwood,41.967152174,-87.730435107
39,Kenwood,41.969931271,-87.739763828
39,Kenwood,,
39,Kenwood,41.971950353,-87.722376878
39,Kenwood,41.972439191,-87.728145716
39,Kenwood,41.969190882,-87.713386735
39,Kenwood,41.986617761,-87.715645304
39,Kenwood,41.970650458,-87.715869463
39,Kenwood,41.955489258,-87.726784065
39,Kenwood,41.973637155,-87.713509104
39,Kenwood,41.971070157,-87.721991817
39,Kenwood,41.95314454,-87.72760405
39,Kenwood,,
39,Kenwood,41.997197492,-87.729213498
39,Kenwood,41.967467316,-87.736653805
39,Kenwood,41.959884091,-87.722896588
39,Kenwood,41.969142924,-87.72805557
39,Kenwood,41.968168097,-87.734738824
39,Kenwood,,
39,Kenwood,41.972476712,-87.726935498
39,Kenwood,41.968247571,-87.727394804
39,Kenwood,41.971014414,-87.71465979
39,Kenwood,41.960959227,-87.726927058
39,Kenwood,41.98362749,-87.713776341
39,Kenwood,41.990222037,-87.722010906
39,Kenwood,41.968116867,-87.739670358
39,Kenwood,41.972565417,-87.724511248
39,Kenwood,41.968382649,-87.715155932
39,Kenwood,41.970599981,-87.714649091
39,Kenwood,41.974382538,-87.718418702
39,Kenwood,41.953021018,-87.727597867
39,Kenwood,41.964985317,-87.733783192
39,Kenwood,41.965572182,-87.722257649
39,Kenwood,41.97551745,-87.729569215
39,Kenwood,41.970609768,-87.71953979
39,Kenwood,41.984830363,-87.713437327
39,Kenwood,41.969378989,-87.724434952
39,Kenwood,41.992779178,-87.734946023
39,Kenwood,41.968305606,-87.722294037
39,Kenwood,41.961018792,-87.72211732
39,Kenwood,41.963573918,-87.724232846
39,Kenwood,41.968238815,-87.728336238
39,Kenwood,41.957373784,-87.721986708
39,Kenwood,41.960454294,-87.729009184
39,Kenwood,41.972358697,-87.72693294
39,Kenwood,41.970087821,-87.726145481
39,Kenwood,41.953659309,-87.726867589
39,Kenwood,41.973914931,-87.709064017
39,Kenwood,41.976260872,-87.713557216
39,Kenwood,41.973912667,-87.709152299
39,Kenwood,41.954494653,-87.723966372
39,Kenwood,41.966914293,-87.727992094
39,Kenwood,41.960161177,-87.728585458
39,Kenwood,41.968249403,-87.72722196
39,Kenwood,41.97186583,-87.729743442
39,Kenwood,41.955522868,-87.724320543
39,Kenwood,41.968838663,-87.735453275
39,Kenwood,41.959512267,-87.72938575
39,Kenwood,41.975686228,-87.713860671
39,Kenwood,41.970789929,-87.731801856
39,Kenwood,41.989582431,-87.736046373
39,Kenwood,41.968314078,-87.721308478
39,Kenwood,41.974671884,-87.713539524
39,Kenwood,41.974475856,-87.718421482
39,Kenwood,41.974475856,-87.718421482
39,Kenwood,41.970458505,-87.725667592
39,Kenwood,41.974426283,-87.724567076
39,Kenwood,41.97158305,-87.712227239
39,Kenwood,41.964664016,-87.721773616
39,Kenwood,41.95909685,-87.73023162
39,Kenwood,41.95909685,-87.73023162
39,Kenwood,41.953643409,-87.72801475
39,Kenwood,41.970610102,-87.723206044
39,Kenwood,41.953643409,-87.72801475
39,Kenwood,41.966421186,-87.72919548
39,Kenwood,41.974601354,-87.734373353
39,Kenwood,41.955838591,-87.72228079
39,Kenwood,41.969061225,-87.70971447
39,Kenwood,41.968796549,-87.734218135
39,Kenwood,41.961016635,-87.722227643
39,Kenwood,41.992683968,-87.73616084
39,Kenwood,41.972525792,-87.723250278
39,Kenwood,41.97097537,-87.710990212
39,Kenwood,41.990195472,-87.73836908
39,Kenwood,41.961941057,-87.721126803
39,Kenwood,41.95619381,-87.727689146
39,Kenwood,41.968368132,-87.716538684
39,Kenwood,41.976267418,-87.714770765
39,Kenwood,41.954682959,-87.72273667
39,Kenwood,41.970777187,-87.733037548
39,Kenwood,41.97294747,-87.722043736
39,Kenwood,41.971227928,-87.726903215
39,Kenwood,41.994405714,-87.733746259
39,Kenwood,41.97023945,-87.71140923
39,Kenwood,41.983563858,-87.739644578
39,Kenwood,41.960242154,-87.72780891
39,Kenwood,41.969167128,-87.720719314
39,Kenwood,41.972393931,-87.74263875
39,Kenwood,41.990025657,-87.737373813
39,Kenwood,41.965184999,-87.724276332
39,Kenwood,41.953643758,-87.72808092
39,Kenwood,41.959966694,-87.726572477
39,Kenwood,41.965151037,-87.723048546
39,Kenwood,41.968781018,-87.735450137
39,Kenwood,41.960454294,-87.729009184
39,Kenwood,41.959512267,-87.72938575
39,Kenwood,41.953075919,-87.727601023
39,Kenwood,41.996028472,-87.734978124
39,Kenwood,41.954179006,-87.723954674
39,Kenwood,41.950662759,-87.720176006
39,Kenwood,41.956293053,-87.721563214
39,Kenwood,41.969167128,-87.720719314
39,Kenwood,41.971850965,-87.731093174
39,Kenwood,41.99071532,-87.721369815
39,Kenwood,41.986664287,-87.712062276
39,Kenwood,41.967049613,-87.725556583
39,Kenwood,41.96639647,-87.729192036
39,Kenwood,41.963308666,-87.725445063
39,Kenwood,41.970587104,-87.72197805
39,Kenwood,41.970974234,-87.709769357
39,Kenwood,41.989582431,-87.736046373
39,Kenwood,41.967007592,-87.727991211
39,Kenwood,41.997193772,-87.736898589
39,Kenwood,41.990186365,-87.724593495
39,Kenwood,41.956416675,-87.730929686
39,Kenwood,41.95909685,-87.73023162
39,Kenwood,41.968355201,-87.728029932
39,Kenwood,41.972320261,-87.726929627
39,Kenwood,41.971972809,-87.719898118
39,Kenwood,41.978426904,-87.711178783
39,Kenwood,41.971118551,-87.720774162
39,Kenwood,41.956323357,-87.730926888
39,Kenwood,41.970851285,-87.719544826
39,Kenwood,41.969023609,-87.739893602
39,Kenwood,,
39,Kenwood,41.979985254,-87.713649825
39,Kenwood,41.95192392,-87.720983715
39,Kenwood,41.968384165,-87.714927933
39,Kenwood,41.972847625,-87.720816433
39,Kenwood,41.983849798,-87.713781542
39,Kenwood,41.989984552,-87.741096743
39,Kenwood,41.96668406,-87.735903638
39,Kenwood,41.983542026,-87.729669952
39,Kenwood,41.952741665,-87.726144712
39,Kenwood,41.955451519,-87.730038052
39,Kenwood,41.949112043,-87.720132051
39,Kenwood,41.974945239,-87.712326964
39,Kenwood,41.986623599,-87.746038308
39,Kenwood,41.975987987,-87.72824819
39,Kenwood,41.954333151,-87.729236125
39,Kenwood,41.966463864,-87.723771426
39,Kenwood,41.981614917,-87.716123977
39,Kenwood,41.970925728,-87.723214064
39,Kenwood,41.961849516,-87.72662815
39,Kenwood,41.968261635,-87.725901746
39,Kenwood,41.976606159,-87.709920366
39,Kenwood,41.960929041,-87.729530471
39,Kenwood,41.98397768,-87.712562865
39,Kenwood,41.9599582,-87.722899558
39,Kenwood,41.975739484,-87.709505896
39,Kenwood,41.97551745,-87.729569215
39,Kenwood,41.962847835,-87.721349763
39,Kenwood,41.97294747,-87.722043736
39,Kenwood,,
39,Kenwood,41.969031616,-87.719496105
39,Kenwood,41.973142581,-87.715941006
39,Kenwood,41.96480549,-87.730361632
39,Kenwood,41.957777664,-87.729335951
39,Kenwood,41.972424574,-87.726935992
39,Kenwood,41.983964522,-87.716230016
40,Washington Park,41.979738594,-87.692710749
40,Washington Park,41.975151721,-87.698898226
40,Washington Park,41.96938944,-87.700488807
40,Washington Park,42.004044032,-87.668125318
40,Washington Park,42.000774735,-87.665595093
40,Washington Park,41.997094422,-87.661770819
40,Washington Park,41.982128101,-87.690623467
40,Washington Park,42.000488511,-87.669236622
40,Washington Park,41.974823971,-87.694231016
40,Washington Park,41.9685255,-87.699581743
40,Washington Park,42.001739616,-87.66966878
40,Washington Park,41.978247133,-87.668342378
40,Washington Park,41.979901242,-87.708781202
40,Washington Park,41.972187078,-87.697247085
40,Washington Park,42.001682746,-87.67313138
40,Washington Park,41.9817149,-87.711260791
40,Washington Park,,
40,Washington Park,41.976134524,-87.702952225
40,Washington Park,41.976788424,-87.689739361
40,Washington Park,,
40,Washington Park,41.977196366,-87.691040825
40,Washington Park,41.978358803,-87.708744786
40,Washington Park,41.976062697,-87.701367887
40,Washington Park,41.990977611,-87.679837491
40,Washington Park,41.986755468,-87.699625337
40,Washington Park,41.976952961,-87.678557645
40,Washington Park,41.996358818,-87.662212647
40,Washington Park,41.978247133,-87.668342378
40,Washington Park,41.987592767,-87.690796555
40,Washington Park,41.977059716,-87.694090977
40,Washington Park,42.002232152,-87.665638721
40,Washington Park,41.987763858,-87.6968787
40,Washington Park,41.990615196,-87.683188577
40,Washington Park,41.974893932,-87.69054175
40,Washington Park,41.981729156,-87.692893082
40,Washington Park,41.991219755,-87.687225066
40,Washington Park,41.996509716,-87.670234472
40,Washington Park,41.98081979,-87.696653627
40,Washington Park,41.997125234,-87.660471875
40,Washington Park,41.969661244,-87.694565772
40,Washington Park,41.976269225,-87.702995028
40,Washington Park,41.983879213,-87.690679417
40,Washington Park,41.978227375,-87.669670242
40,Washington Park,41.978931454,-87.692648962
40,Washington Park,41.991219755,-87.687225066
40,Washington Park,41.977987533,-87.670430341
40,Washington Park,41.977146695,-87.69246458
40,Washington Park,41.97857029,-87.697282863
40,Washington Park,41.982178725,-87.711270988
40,Washington Park,41.996431604,-87.666225422
40,Washington Park,41.979495342,-87.694857344
40,Washington Park,41.995602717,-87.672844745
40,Washington Park,41.984027432,-87.690685282
40,Washington Park,41.989465913,-87.692065148
40,Washington Park,41.987530932,-87.692007324
40,Washington Park,41.980071413,-87.708786895
40,Washington Park,41.994371589,-87.673975785
40,Washington Park,41.994371589,-87.673975785
40,Washington Park,41.978586599,-87.708749915
40,Washington Park,41.99264777,-87.67485068
40,Washington Park,41.990452954,-87.697830374
40,Washington Park,42.000433796,-87.661250078
40,Washington Park,41.975862897,-87.6930438
40,Washington Park,41.975862897,-87.6930438
40,Washington Park,41.993767733,-87.67014154
40,Washington Park,41.975827666,-87.697567585
40,Washington Park,41.9769238,-87.680665237
40,Washington Park,42.002759531,-87.66808719
40,Washington Park,41.974805002,-87.695260913
40,Washington Park,41.973542252,-87.691739482
40,Washington Park,41.968538551,-87.697971014
40,Washington Park,41.971195177,-87.700000236
40,Washington Park,41.980201552,-87.710010344
40,Washington Park,41.985838586,-87.695603163
40,Washington Park,41.999903626,-87.660689096
40,Washington Park,41.977693688,-87.69017157
40,Washington Park,41.973390057,-87.689063829
40,Washington Park,41.994304282,-87.677555806
40,Washington Park,41.999401643,-87.669207455
40,Washington Park,41.994244155,-87.680970207
40,Washington Park,41.985838586,-87.695603163
40,Washington Park,41.978799069,-87.676986719
40,Washington Park,41.992377623,-87.682335613
40,Washington Park,41.989359176,-87.674667551
40,Washington Park,42.001136868,-87.661345692
40,Washington Park,41.998342722,-87.670690018
40,Washington Park,41.990446658,-87.698676476
40,Washington Park,41.989140447,-87.695709984
40,Washington Park,41.981663073,-87.692853287
40,Washington Park,41.976774085,-87.693064094
40,Washington Park,41.983154882,-87.692176294
40,Washington Park,42.005407538,-87.668537911
40,Washington Park,41.989293402,-87.705537043
40,Washington Park,41.994684386,-87.670157774
40,Washington Park,41.982816598,-87.674595225
40,Washington Park,41.998897953,-87.66187326
40,Washington Park,41.977314921,-87.681885908
40,Washington Park,41.975763182,-87.70680264
40,Washington Park,41.980414803,-87.693406441
40,Washington Park,41.985537304,-87.701664077
40,Washington Park,41.979506155,-87.693349338
40,Washington Park,41.975334679,-87.692313579
40,Washington Park,41.993740271,-87.670138147
40,Washington Park,41.994429698,-87.670723253
40,Washington Park,42.002647005,-87.668084683
40,Washington Park,41.979402064,-87.710345464
40,Washington Park,41.981908516,-87.690614642
40,Washington Park,41.96938944,-87.700488807
40,Washington Park,41.987362912,-87.702293402
42,Woodlawn,41.880483386,-87.62773362
40,Washington Park,41.983750646,-87.69616835
40,Washington Park,41.987362912,-87.702293402
40,Washington Park,41.977409959,-87.672109674
40,Washington Park,41.987362912,-87.702293402
40,Washington Park,41.980299627,-87.668313667
40,Washington Park,41.993126588,-87.677479609
40,Washington Park,41.995456826,-87.666596116
40,Washington Park,41.999001393,-87.668328676
40,Washington Park,42.001064985,-87.661254473
40,Washington Park,41.970728998,-87.698074274
40,Washington Park,41.989559532,-87.674672842
40,Washington Park,41.983969787,-87.690682184
40,Washington Park,41.9985877,-87.667972451
40,Washington Park,41.998168268,-87.662388615
40,Washington Park,41.986994535,-87.701675419
40,Washington Park,41.993593501,-87.682371044
40,Washington Park,41.98441795,-87.709240957
40,Washington Park,41.992556012,-87.678478675
40,Washington Park,41.978047643,-87.68771865
40,Washington Park,41.992556012,-87.678478675
40,Washington Park,41.968815716,-87.697475517
40,Washington Park,41.973095202,-87.697705083
40,Washington Park,41.977695402,-87.689987668
40,Washington Park,41.997043914,-87.662989035
40,Washington Park,41.977017622,-87.692447486
40,Washington Park,41.977017622,-87.692447486
40,Washington Park,41.992276073,-87.682332969
40,Washington Park,41.981304707,-87.697498392
40,Washington Park,41.983318987,-87.675108646
40,Washington Park,41.978459652,-87.689251783
40,Washington Park,41.977017622,-87.692447486
40,Washington Park,41.999533347,-87.671104423
40,Washington Park,42.000938408,-87.671586524
40,Washington Park,41.96938944,-87.700488807
40,Washington Park,41.982161273,-87.668500261
40,Washington Park,41.997005476,-87.662985759
40,Washington Park,42.000938408,-87.671586524
41,Hyde Park,,
41,Hyde Park,,
41,Hyde Park,41.978086971,-87.846467142
41,Hyde Park,41.977829475,-87.809780252
41,Hyde Park,,
41,Hyde Park,,
41,Hyde Park,41.991303758,-87.805638226
41,Hyde Park,41.974861952,-87.890372151
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,,
41,Hyde Park,41.988630807,-87.812829371
41,Hyde Park,41.975519973,-87.804040081
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,,
41,Hyde Park,41.981047318,-87.839886899
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,41.989390024,-87.79128262
41,Hyde Park,41.976762981,-87.900983721
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,,
41,Hyde Park,41.979962633,-87.806978658
41,Hyde Park,41.975555943,-87.82536607
41,Hyde Park,41.976762981,-87.900983721
41,Hyde Park,41.976762981,-87.900983721
41,Hyde Park,41.969387648,-87.800101061
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,41.97443857,-87.81119077
41,Hyde Park,41.980232688,-87.91009604
41,Hyde Park,41.992954613,-87.800044183
41,Hyde Park,41.97636199,-87.793919639
41,Hyde Park,41.976229855,-87.791500882
41,Hyde Park,41.976026366,-87.842669156
41,Hyde Park,41.995120166,-87.803682737
41,Hyde Park,41.974442172,-87.801217319
41,Hyde Park,41.996043193,-87.787488548
41,Hyde Park,,
41,Hyde Park,41.97443857,-87.81119077
41,Hyde Park,,
41,Hyde Park,41.973774034,-87.842182629
41,Hyde Park,41.989297561,-87.788561411
41,Hyde Park,41.975545521,-87.800663852
41,Hyde Park,41.976028481,-87.842522036
41,Hyde Park,41.973596944,-87.903384458
41,Hyde Park,41.976290414,-87.905227221
41,Hyde Park,41.975881601,-87.841544922
41,Hyde Park,41.992144056,-87.787566006
41,Hyde Park,41.9764212,-87.904976266
41,Hyde Park,41.97081116,-87.795238822
41,Hyde Park,42.005308783,-87.773490595
41,Hyde Park,41.990137658,-87.817757213
41,Hyde Park,41.976290414,-87.905227221
41,Hyde Park,42.002493774,-87.815703853
41,Hyde Park,41.975576848,-87.796783744
41,Hyde Park,41.977766648,-87.822638031
41,Hyde Park,41.975049373,-87.822523671
41,Hyde Park,41.988338724,-87.808347884
41,Hyde Park,41.977822982,-87.820500831
41,Hyde Park,41.969062194,-87.890051967
41,Hyde Park,41.977764558,-87.822785156
41,Hyde Park,41.977766975,-87.822711583
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,41.980829515,-87.897977123
41,Hyde Park,41.989172331,-87.78761714
41,Hyde Park,41.990015757,-87.806024062
41,Hyde Park,41.981045443,-87.840089198
41,Hyde Park,41.953783081,-87.915105451
41,Hyde Park,41.981204771,-87.807361964
41,Hyde Park,41.994661771,-87.799511237
41,Hyde Park,42.002020278,-87.762154682
41,Hyde Park,41.9764212,-87.904976266
41,Hyde Park,41.981051826,-87.839658835
41,Hyde Park,,
41,Hyde Park,42.012003379,-87.783455331
41,Hyde Park,41.984713264,-87.802301438
41,Hyde Park,41.978101207,-87.791459275
41,Hyde Park,41.990804451,-87.806863597
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,,
41,Hyde Park,41.985421498,-87.829756604
41,Hyde Park,,
41,Hyde Park,41.974264709,-87.843984516
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,41.9764212,-87.904976266
41,Hyde Park,41.974861952,-87.890372151
41,Hyde Park,42.003125443,-87.817645013
41,Hyde Park,42.012545728,-87.807847131
41,Hyde Park,,
41,Hyde Park,42.001676434,-87.80674823
41,Hyde Park,41.996573479,-87.816686244
41,Hyde Park,41.979006297,-87.906463155
41,Hyde Park,41.981818981,-87.823679609
41,Hyde Park,41.976290414,-87.905227221
